match_url,teamName,tableType,player,kd,plus_minus,adr,kast,rating
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table ctstats hidden,Evgenii 'FL1T' LebedevFL1T,33-23,+10,76.9,78.0%,1.07
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table ctstats hidden,Petr 'fame' Bolyshevfame,35-35,0,90.9,70.0%,1.04
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table ctstats hidden,Kaisar 'ICY' FaiznurovICY,29-26,+3,54.9,80.0%,0.87
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table ctstats hidden,Denis 'electroNic' SharipovelectroNic,30-32,-2,68.7,68.0%,0.83
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table tstats hidden,Timur 'FL4MUS' MarevFL4MUS,34-35,-1,75.5,70.6%,1.12
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table tstats hidden,Evgenii 'FL1T' LebedevFL1T,33-30,+3,71.3,66.7%,1.11
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table tstats hidden,Denis 'electroNic' SharipovelectroNic,36-42,-6,84.7,66.7%,1.06
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table tstats hidden,Kaisar 'ICY' FaiznurovICY,28-31,-3,60.8,64.7%,0.94
https://www.hltv.org/matches/2380122/falcons-vs-virtuspro-blast-open-lisbon-2025,Virtus.pro,table tstats hidden,Petr 'fame' Bolyshevfame,27-41,-14,60.4,66.7%,0.87
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table totalstats,Caner 'soulfly' Kesicisoulfly,61-51,+10,84.6,77.3%,1.24
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table totalstats,Ahmet 'paz' Karahocapaz,51-53,-2,77.1,77.3%,1.05
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table totalstats,Efekan 'S3NSEY' TopalogluS3NSEY,49-52,-3,67.7,72.0%,0.96
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table totalstats,Matias 'Banjo' KivistöBanjo,44-47,-3,63.4,73.3%,0.92
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table totalstats,Robin 'ScrunK' RöpkeScrunK,46-59,-13,68.6,68.0%,0.88
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table ctstats hidden,Caner 'soulfly' Kesicisoulfly,31-23,+8,90.7,81.1%,1.28
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table ctstats hidden,Efekan 'S3NSEY' TopalogluS3NSEY,28-26,+2,74.6,73.0%,0.96
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table ctstats hidden,Ahmet 'paz' Karahocapaz,23-26,-3,70.2,73.0%,0.92
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table ctstats hidden,Robin 'ScrunK' RöpkeScrunK,24-26,-2,68.2,70.3%,0.90
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table ctstats hidden,Matias 'Banjo' KivistöBanjo,18-22,-4,61.1,70.3%,0.80
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table tstats hidden,Caner 'soulfly' Kesicisoulfly,30-28,+2,78.6,73.7%,1.21
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table tstats hidden,Ahmet 'paz' Karahocapaz,28-27,+1,83.7,81.6%,1.18
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table tstats hidden,Matias 'Banjo' KivistöBanjo,26-25,+1,65.6,76.3%,1.04
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table tstats hidden,Efekan 'S3NSEY' TopalogluS3NSEY,21-26,-5,61.1,71.1%,0.96
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Fire Flux,table tstats hidden,Robin 'ScrunK' RöpkeScrunK,22-33,-11,69.0,65.8%,0.86
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table totalstats,Lubsan 'bluewh1te' Mulonovbluewh1te,58-50,+8,81.3,70.7%,1.18
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table totalstats,Maksim 'sh1nejezzz' Vinogradovsh1nejezzz,59-50,+9,80.7,84.0%,1.17
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table totalstats,Dmitriy 'FpSSS' SofronovFpSSS,54-49,+5,70.5,70.7%,1.05
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table totalstats,Denis 'm1QUSE' Karpovichm1QUSE,45-50,-5,71.2,76.0%,1.02
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table totalstats,Vitaly 'VILBy' ZakharyutaVILBy,40-54,-14,74.7,72.0%,0.91
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table ctstats hidden,Lubsan 'bluewh1te' Mulonovbluewh1te,35-24,+11,92.3,81.6%,1.37
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table ctstats hidden,Maksim 'sh1nejezzz' Vinogradovsh1nejezzz,36-26,+10,96.9,84.2%,1.29
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table ctstats hidden,Dmitriy 'FpSSS' SofronovFpSSS,25-24,+1,68.6,71.1%,0.93
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table ctstats hidden,Denis 'm1QUSE' Karpovichm1QUSE,21-26,-5,66.1,73.7%,0.85
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table ctstats hidden,Vitaly 'VILBy' ZakharyutaVILBy,18-27,-9,67.0,78.9%,0.81
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table tstats hidden,Denis 'm1QUSE' Karpovichm1QUSE,24-24,0,76.5,78.4%,1.20
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table tstats hidden,Dmitriy 'FpSSS' SofronovFpSSS,29-25,+4,72.4,70.3%,1.17
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table tstats hidden,Maksim 'sh1nejezzz' Vinogradovsh1nejezzz,23-24,-1,64.1,83.8%,1.04
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table tstats hidden,Vitaly 'VILBy' ZakharyutaVILBy,22-27,-5,82.5,64.9%,1.01
https://www.hltv.org/matches/2380416/fire-flux-vs-chimera-a1-gaming-league-season-10,Chimera,table tstats hidden,Lubsan 'bluewh1te' Mulonovbluewh1te,23-26,-3,70.1,59.5%,0.99
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table totalstats,Aakash 'Ph1NNN' BosePh1NNN,38-28,+10,100.8,78.0%,1.38
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table totalstats,Bhavesh 'Bhavi' SejwaniBhavi,33-25,+8,85.1,73.2%,1.29
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table totalstats,Rahul 'R2B2' BanerjeeR2B2,31-24,+7,67.7,78.0%,1.27
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table totalstats,Kiran 'Rossi' RudreshRossi,29-26,+3,85.3,85.4%,1.21
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table totalstats,Harsh 'f1redup' Jainf1redup,22-23,-1,57.7,75.6%,0.91
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table ctstats hidden,Aakash 'Ph1NNN' BosePh1NNN,30-16,+14,118.4,83.3%,1.75
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table ctstats hidden,Kiran 'Rossi' RudreshRossi,22-13,+9,110.6,100.0%,1.62
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table ctstats hidden,Rahul 'R2B2' BanerjeeR2B2,19-12,+7,62.5,83.3%,1.26
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table ctstats hidden,Bhavesh 'Bhavi' SejwaniBhavi,18-15,+3,89.5,83.3%,1.26
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table ctstats hidden,Harsh 'f1redup' Jainf1redup,17-10,+7,69.8,83.3%,1.12
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table tstats hidden,Bhavesh 'Bhavi' SejwaniBhavi,15-10,+5,78.8,58.8%,1.35
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table tstats hidden,Rahul 'R2B2' BanerjeeR2B2,12-12,0,75.1,70.6%,1.29
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table tstats hidden,Aakash 'Ph1NNN' BosePh1NNN,8-12,-4,75.9,70.6%,0.86
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table tstats hidden,Kiran 'Rossi' RudreshRossi,7-13,-6,49.6,64.7%,0.64
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Gods Reign,table tstats hidden,Harsh 'f1redup' Jainf1redup,5-13,-8,40.6,64.7%,0.61
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table totalstats,Saad 'PokemoN' AhmadPokemoN,32-29,+3,86.5,68.3%,1.16
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table totalstats,Seyed 'Dili' Hatef MousaviDili,30-29,+1,79.2,58.5%,0.99
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table totalstats,Amir 'x1ron' Bafandehx1ron,24-29,-5,65.1,68.3%,0.95
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table totalstats,Muhammad 'SOULM8' UsmanSOULM8,18-32,-14,48.6,61.0%,0.67
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table totalstats,Abdul 'HSB' HaseebHSB,22-34,-12,53.9,63.4%,0.65
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table ctstats hidden,Saad 'PokemoN' AhmadPokemoN,16-8,+8,98.5,82.4%,1.49
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table ctstats hidden,Amir 'x1ron' Bafandehx1ron,14-8,+6,93.5,70.6%,1.37
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table ctstats hidden,Seyed 'Dili' Hatef MousaviDili,18-8,+10,85.3,70.6%,1.32
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table ctstats hidden,Abdul 'HSB' HaseebHSB,10-13,-3,65.2,70.6%,0.74
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table ctstats hidden,Muhammad 'SOULM8' UsmanSOULM8,2-10,-8,31.4,64.7%,0.50
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table tstats hidden,Saad 'PokemoN' AhmadPokemoN,16-21,-5,78.0,58.3%,0.92
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table tstats hidden,Muhammad 'SOULM8' UsmanSOULM8,16-22,-6,60.8,58.3%,0.78
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table tstats hidden,Seyed 'Dili' Hatef MousaviDili,12-21,-9,74.9,50.0%,0.76
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table tstats hidden,Amir 'x1ron' Bafandehx1ron,10-21,-11,45.1,66.7%,0.65
https://www.hltv.org/matches/2380858/gods-reign-vs-come-mid-dust2-india-1xbet-masters-20,Come Mid,table tstats hidden,Abdul 'HSB' HaseebHSB,12-21,-9,45.8,58.3%,0.59
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table totalstats,Will 'yourwombat' Allchinyourwombat,48-40,+8,79.9,73.1%,1.15
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table totalstats,Jordan 'pz' Whitepz,50-39,+11,70.1,68.7%,1.08
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table totalstats,Toby 'BRACE' BarnesBRACE,44-49,-5,73.2,71.6%,0.97
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table totalstats,Damon 'damyo' Portellidamyo,41-48,-7,73.4,65.7%,0.97
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table totalstats,Tom 'apocdud' Henryapocdud,38-44,-6,65.8,74.6%,0.95
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table ctstats hidden,Jordan 'pz' Whitepz,29-19,+10,84.2,74.3%,1.19
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table ctstats hidden,Will 'yourwombat' Allchinyourwombat,27-18,+9,78.1,77.1%,1.17
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table ctstats hidden,Toby 'BRACE' BarnesBRACE,24-24,0,74.6,68.6%,0.94
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table ctstats hidden,Tom 'apocdud' Henryapocdud,19-21,-2,62.5,77.1%,0.90
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table ctstats hidden,Damon 'damyo' Portellidamyo,22-26,-4,73.3,65.7%,0.87
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table tstats hidden,Will 'yourwombat' Allchinyourwombat,21-22,-1,81.8,68.8%,1.13
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table tstats hidden,Damon 'damyo' Portellidamyo,19-22,-3,73.5,65.6%,1.07
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table tstats hidden,Tom 'apocdud' Henryapocdud,19-23,-4,69.4,71.9%,1.01
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table tstats hidden,Toby 'BRACE' BarnesBRACE,20-25,-5,71.6,75.0%,1.00
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,Housebets,table tstats hidden,Jordan 'pz' Whitepz,21-20,+1,54.8,62.5%,0.97
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table totalstats,Kristers 'keen' Dārzniekskeen,57-44,+13,86.3,70.1%,1.25
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table totalstats,Mārtiņš 'shadiy' Gūtmanisshadiy,47-46,+1,75.2,73.1%,1.04
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table totalstats,Alistair 'aliStair' JohnstonaliStair,44-44,0,73.1,67.2%,0.99
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table totalstats,James 'SaVage' SavageSaVage,34-40,-6,62.9,73.1%,0.95
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table totalstats,Matthew 'Valiance' HartrickValiance,37-47,-10,64.0,70.1%,0.88
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table ctstats hidden,Kristers 'keen' Dārzniekskeen,29-18,+11,87.1,71.9%,1.25
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table ctstats hidden,Mārtiņš 'shadiy' Gūtmanisshadiy,25-23,+2,84.2,78.1%,1.09
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table ctstats hidden,Alistair 'aliStair' JohnstonaliStair,24-21,+3,85.9,71.9%,1.08
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table ctstats hidden,Matthew 'Valiance' HartrickValiance,20-19,+1,66.0,71.9%,0.91
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table ctstats hidden,James 'SaVage' SavageSaVage,14-19,-5,62.3,71.9%,0.84
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table tstats hidden,Kristers 'keen' Dārzniekskeen,28-26,+2,85.5,68.6%,1.26
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table tstats hidden,James 'SaVage' SavageSaVage,20-21,-1,63.3,74.3%,1.04
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table tstats hidden,Mārtiņš 'shadiy' Gūtmanisshadiy,22-23,-1,67.0,68.6%,0.99
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table tstats hidden,Alistair 'aliStair' JohnstonaliStair,20-23,-3,61.3,62.9%,0.90
https://www.hltv.org/matches/2380244/housebets-vs-semperfi-dfrag-invitational-2025,SemperFi,table tstats hidden,Matthew 'Valiance' HartrickValiance,17-28,-11,62.1,68.6%,0.85
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table totalstats,David 'Dawy' BibikDawy,16-9,+7,113.3,80.0%,1.79
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table totalstats,Artem 'cairne' Mushynskyicairne,17-10,+7,112.7,100.0%,1.76
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table totalstats,Artem 'Flierax' KhioaraFlierax,12-9,+3,84.9,93.3%,1.47
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table totalstats,Dmytro 'nifee' Tediashvilinifee,13-6,+7,74.9,80.0%,1.46
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table totalstats,Viktor 'onic' Babiionic,10-8,+2,77.7,80.0%,1.23
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table ctstats hidden,Artem 'cairne' Mushynskyicairne,14-8,+6,115.2,100.0%,1.76
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table ctstats hidden,Dmytro 'nifee' Tediashvilinifee,12-4,+8,85.3,83.3%,1.68
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table ctstats hidden,David 'Dawy' BibikDawy,11-8,+3,106.9,75.0%,1.48
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table ctstats hidden,Viktor 'onic' Babiionic,10-7,+3,88.8,83.3%,1.37
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table ctstats hidden,Artem 'Flierax' KhioaraFlierax,8-7,+1,74.8,91.7%,1.31
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table tstats hidden,David 'Dawy' BibikDawy,5-1,+4,138.7,100.0%,3.05
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table tstats hidden,Artem 'Flierax' KhioaraFlierax,4-2,+2,125.7,100.0%,2.09
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table tstats hidden,Artem 'cairne' Mushynskyicairne,3-2,+1,102.7,100.0%,1.75
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table tstats hidden,Viktor 'onic' Babiionic,0-1,-1,33.0,66.7%,0.68
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,TNL,table tstats hidden,Dmytro 'nifee' Tediashvilinifee,1-2,-1,33.3,66.7%,0.59
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table totalstats,Maksym 'OneUn1que' ShybkoOneUn1que,11-13,-2,78.8,73.3%,1.08
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table totalstats,Oleksandr 'kL1o' ZakharchukkL1o,12-15,-3,104.9,66.7%,0.98
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table totalstats,Mykhailo 'Malkiss' ShulhaMalkiss,8-13,-5,58.7,53.3%,0.62
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table totalstats,Kyryl 'marat2k' Samsoniukmarat2k,5-14,-9,57.6,40.0%,0.53
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table totalstats,Bohdan 'kr1vda' Kryvdakr1vda,6-13,-7,35.2,60.0%,0.48
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table ctstats hidden,Oleksandr 'kL1o' ZakharchukkL1o,2-3,-1,150.3,66.7%,1.25
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table ctstats hidden,Bohdan 'kr1vda' Kryvdakr1vda,3-2,+1,40.0,66.7%,0.95
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table ctstats hidden,Kyryl 'marat2k' Samsoniukmarat2k,2-3,-1,90.0,33.3%,0.91
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table ctstats hidden,Maksym 'OneUn1que' ShybkoOneUn1que,1-2,-1,33.3,33.3%,0.24
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table ctstats hidden,Mykhailo 'Malkiss' ShulhaMalkiss,0-3,-3,0.0,33.3%,0.06
https://www.hltv.org/matches/2380841/tnl-vs-leo-pgl-astana-2025-europe-open-qualifier-3,Leo,table tstats hidden,Maksym 'OneUn1que' ShybkoOneUn1que,10-11,-1,90.2,83.3%,1.29
